HG00096,HG00103,HG00106,HG00111,HG00116,HG00126,HG00132,HG00149,HG00150,HG00176,seqnames,start,end,width,strand,startID,endID,intron_motif,startID,endID,maxCount,quantileValueN,passedExpression,passed,maxDJaccard,passedVariability,b_jaccard,rho_jaccard
0,0,0,0,0,0,0,0,0,1,chr21,47063783,47269874,206092,+,303,972,GT-AG,303,972,1,4.2,FALSE,FALSE,0.125,TRUE,-0.937424334324612,0.00287553256258864
0,0,0,0,0,0,0,0,0,1,chr21,47088867,47152588,63722,+,304,973,GT-AG,304,973,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.49999991007907
0,0,0,0,0,0,0,1,0,0,chr21,47088947,47155305,66359,+,305,971,GT-AG,305,971,1,2.1,FALSE,FALSE,0.666666666666667,TRUE,-0.343398720448515,0.98239683902932
0,0,0,0,1,0,0,0,0,0,chr21,47148663,47155305,6643,+,306,971,GT-AG,306,971,1,2.1,FALSE,FALSE,0.666666666666667,TRUE,-0.343398720448514,0.956220925808968
0,0,0,0,0,0,0,1,0,0,chr21,47155344,47164144,8801,+,307,974,GT-AG,307,974,1,2,FALSE,FALSE,0.25,TRUE,-0.304452243772342,0.0118651693409569
0,0,0,0,0,0,0,1,0,2,chr21,47155344,47269874,114531,+,307,972,GT-AG,307,972,2,2.55,FALSE,FALSE,0.375,TRUE,-0.414916338067169,0.00653782508149373
0,0,0,0,0,0,0,0,1,0,chr21,47169390,47269874,100485,+,308,972,GT-AG,308,972,1,2.1,FALSE,FALSE,0.75,TRUE,-0.583188247728352,0.948452135348154
0,0,0,0,0,1,0,0,0,0,chr21,47266689,47269874,3186,+,309,972,GT-AG,309,972,1,2.1,FALSE,FALSE,0.75,TRUE,-0.583188247728352,0.949735083374291
0,0,0,0,0,1,0,0,0,0,chr21,47270010,47270104,95,+,310,975,GT-AG,310,975,1,4.1,FALSE,FALSE,0.75,TRUE,-0.801244000213452,0.976627781939756
0,0,0,0,1,0,0,0,0,1,chr21,47270010,47278594,8585,+,310,976,GT-AG,310,976,1,4.1,FALSE,FALSE,0.2,TRUE,-0.740472166935278,0.00256692248350777
0,0,0,0,2,0,0,2,0,4,chr21,47270010,47316121,46112,+,310,977,GT-AG,310,977,4,4.1,FALSE,FALSE,0.533333333333333,TRUE,0.0211035850957671,0.00352619749884651
0,0,0,0,0,0,0,0,0,1,chr21,47278725,47278808,84,+,311,978,GT-AG,311,978,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.49999991007907
0,0,0,0,0,0,0,1,0,0,chr21,47289239,47316121,26883,+,312,977,GT-AG,312,977,1,3.55,FALSE,FALSE,0.222222222222222,TRUE,-0.740472166935278,0.00902174342512256
0,1,0,0,3,4,0,0,1,6,chr21,47316277,47319512,3236,+,313,979,GT-AG,313,979,6,5.1,FALSE,FALSE,0,FALSE,1.60542236809595,0.985480028307905
0,2,0,3,4,6,0,0,0,5,chr21,47319537,47320504,968,+,314,980,GT-AG,314,980,6,5.55,FALSE,FALSE,0,FALSE,1.82347812058105,0.991557599447751
0,1,0,4,4,3,0,0,0,2,chr21,47320538,47320910,373,+,315,981,GT-AG,315,981,4,4,FALSE,FALSE,0,FALSE,1.63035490484155,0.988421342415469
0,2,0,4,2,2,2,2,0,4,chr21,47321028,47329268,8241,+,316,982,GT-AG,316,982,4,4,FALSE,FALSE,0,FALSE,2.26497563220257,0.988793628092504
0,0,0,3,3,3,0,1,0,4,chr21,47329401,47330815,1415,+,317,983,GT-AG,317,983,4,3.55,FALSE,FALSE,0,FALSE,1.64134289529581,0.986538150652799
0,3,0,1,0,2,1,2,0,2,chr21,47330945,47333864,2920,+,318,984,GT-AG,318,984,3,4,FALSE,FALSE,0.666666666666667,TRUE,0.647850964220857,0.00275207189649372
0,0,0,0,0,1,0,2,0,1,chr21,47330945,47337501,6557,+,318,985,GT-AG,318,985,2,7.55,FALSE,FALSE,0.206632653061225,TRUE,-1.79199241032751,0.00627921634378535
0,0,0,0,1,0,0,0,0,1,chr21,47330945,47349830,18886,+,318,986,GT-AG,318,986,1,7,FALSE,FALSE,0.257142857142857,TRUE,-1.92152798912347,0.0420315966248722
0,2,0,1,2,4,1,3,0,4,chr21,47333940,47337501,3562,+,319,985,GT-AG,319,985,4,5,FALSE,FALSE,0.285714285714286,TRUE,1.39056537756172,0.00265201633195284
0,2,0,0,2,4,0,3,0,1,chr21,47337544,47349830,12287,+,320,986,GT-AG,320,986,4,5.1,FALSE,FALSE,0.5,TRUE,0.105851439574261,0.00310351109493697
0,2,0,1,1,2,0,0,0,1,chr21,47337544,47349833,12290,+,320,987,GT-AG,320,987,2,5.1,FALSE,FALSE,0.555555555555556,TRUE,-0.235176872559271,0.0022017382662434
0,0,1,2,3,2,0,3,0,4,chr21,47349910,47350699,790,+,321,988,GT-AG,321,988,4,4,FALSE,FALSE,0.236111111111111,TRUE,1.42726960783231,0.00370518522708775
0,0,0,1,1,0,0,0,0,0,chr21,47349910,47355166,5257,+,321,989,GT-AG,321,989,1,8.1,FALSE,FALSE,0.193877551020408,TRUE,-2.11345120037597,0.0575629455406963
0,1,2,1,3,7,0,3,0,1,chr21,47350760,47355166,4407,+,322,989,GT-AG,322,989,7,5.65,FALSE,FALSE,0.392857142857143,TRUE,1.65730719965334,0.108991847299261
0,2,1,0,2,2,0,2,0,4,chr21,47355220,47359943,4724,+,323,990,GT-AG,323,990,4,4.1,FALSE,FALSE,0.244444444444444,TRUE,1.34937665447996,0.0032641247866301
0,0,0,0,0,0,0,1,0,1,chr21,47355220,47359950,4731,+,323,991,GT-AG,323,991,1,4.1,FALSE,FALSE,0.244444444444444,TRUE,-1.34937665447996,0.00326412727970412
1,1,0,2,3,2,0,1,0,2,chr21,47360114,47361583,1470,+,324,992,GT-AG,324,992,3,2.55,FALSE,FALSE,0,FALSE,1.97612403360505,0.980185162408955
2,0,0,0,0,2,0,3,0,1,chr21,47401862,47402547,686,+,325,993,GT-AG,325,993,3,2.55,FALSE,FALSE,0,FALSE,1.19209273527304,0.986492574923501
0,0,0,0,2,0,0,3,0,1,chr21,47402678,47404182,1505,+,326,994,GT-AG,326,994,3,2.55,FALSE,FALSE,0,FALSE,0.887640491500694,0.971706087097791
0,0,1,0,1,0,0,1,0,1,chr21,47404384,47406439,2056,+,327,995,GT-AG,327,995,1,1,FALSE,FALSE,0,FALSE,0.959158109119349,0.500000091915588
0,0,1,0,0,1,0,1,0,1,chr21,47406600,47406857,258,+,328,996,GT-AG,328,996,1,1,FALSE,FALSE,0,FALSE,0.959158109119349,0.500000117147554
0,0,1,0,0,1,0,1,1,1,chr21,47406987,47407068,82,+,329,997,GT-AG,329,997,1,1,FALSE,FALSE,0,FALSE,1.19894763639919,0.500000039868539
0,0,1,0,0,0,0,0,1,1,chr21,47407090,47407412,323,+,330,998,GT-AG,330,998,1,1,FALSE,FALSE,0,FALSE,0.719368581839512,0.500000141461629
0,0,1,0,0,0,0,1,1,1,chr21,47407434,47407523,90,+,331,999,GT-AG,331,999,1,1,FALSE,FALSE,0,FALSE,0.959158109119349,0.500000008340295
0,0,1,0,0,2,1,1,0,0,chr21,47407569,47408997,1429,+,332,1000,GT-AG,332,1000,2,1.55,FALSE,FALSE,0,FALSE,1.02382082561185,0.971503874954375
0,0,0,0,0,1,1,1,1,1,chr21,47409052,47409521,470,+,333,1001,GT-AG,333,1001,1,1,FALSE,FALSE,0,FALSE,1.19894763639919,0.499999999993462
0,0,0,0,0,1,1,0,1,1,chr21,47409567,47409665,99,+,334,1002,GT-AG,334,1002,1,1,FALSE,FALSE,0,FALSE,0.959158109119349,0.499999991661603
0,0,0,0,0,1,0,0,0,1,chr21,47409693,47410171,479,+,335,1003,GT-AG,335,1003,1,1,FALSE,FALSE,0,FALSE,0.479579054559674,0.499999991665523
0,0,0,0,0,0,0,0,1,2,chr21,47410199,47410291,93,+,336,1004,GT-AG,336,1004,2,1.55,FALSE,FALSE,0,FALSE,0.544241771052179,0.958507979853939
0,0,0,0,0,1,0,0,2,0,chr21,47410337,47410686,350,+,337,1005,GT-AG,337,1005,2,1.55,FALSE,FALSE,0,FALSE,0.544241771052179,0.978135482211565
0,0,1,0,0,4,0,0,1,0,chr21,47410741,47410892,152,+,338,1006,GT-AG,338,1006,4,2.65,FALSE,FALSE,0,FALSE,0.850936261230105,0.983859346259438
0,0,0,0,0,1,0,0,0,0,chr21,47410956,47411923,968,+,339,1007,GT-AG,339,1007,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999984731113
0,0,1,0,0,4,0,0,1,0,chr21,47411987,47412077,91,+,340,1008,GT-AG,340,1008,4,2.65,FALSE,FALSE,0,FALSE,0.850936261230105,0.983859346259438
0,0,2,0,0,0,0,0,0,0,chr21,47412132,47412276,145,+,341,1009,GT-AG,341,1009,2,1.1,FALSE,FALSE,0,FALSE,0.304452243772342,0.978820203054868
0,0,2,0,1,1,0,0,1,0,chr21,47412313,47412661,349,+,342,1010,GT-AG,342,1010,2,1.55,FALSE,FALSE,0,FALSE,1.02382082561185,0.974712345915714
1,1,3,0,1,1,0,1,0,0,chr21,47412725,47414080,1356,+,343,1011,GT-AG,343,1011,3,2.1,FALSE,FALSE,0,FALSE,1.5423463568477,0.967764782454668
0,0,0,0,1,1,0,1,1,0,chr21,47414144,47417334,3191,+,344,1012,GT-AG,344,1012,1,1,FALSE,FALSE,0,FALSE,0.959158109119349,0.499999999992914
1,2,1,0,0,0,0,1,0,0,chr21,47417398,47417613,216,+,345,1013,GT-AG,345,1013,2,1.55,FALSE,FALSE,0,FALSE,1.02382082561185,0.923899742092926
0,0,1,0,0,0,0,1,0,0,chr21,47417677,47418034,358,+,346,1014,GT-AG,346,1014,1,1,FALSE,FALSE,0,FALSE,0.479579054559674,0.499999991664551
1,0,2,0,0,1,0,0,0,0,chr21,47418086,47418311,226,+,347,1015,GT-AG,347,1015,2,1.55,FALSE,FALSE,0,FALSE,0.784031298332016,0.972135486038972
0,1,1,0,0,0,0,1,0,1,chr21,47418348,47418810,463,+,348,1016,GT-AG,348,1016,1,1,FALSE,FALSE,0,FALSE,0.959158109119349,0.500000043290377
0,0,0,0,0,0,0,0,0,1,chr21,47418874,47419066,193,+,349,1017,GT-AG,349,1017,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.49999991007907
1,0,0,0,1,0,0,0,0,0,chr21,47419133,47419570,438,+,350,1018,GT-AG,350,1018,1,1,FALSE,FALSE,0,FALSE,0.479579054559674,0.499999991667576
1,0,0,0,2,1,0,0,0,0,chr21,47419607,47420244,638,+,351,1019,GT-AG,351,1019,2,1.55,FALSE,FALSE,0,FALSE,0.784031298332016,0.934890474533781
1,0,0,0,1,1,0,0,0,0,chr21,47420282,47420672,391,+,352,1020,GT-AG,352,1020,1,1,FALSE,FALSE,0,FALSE,0.719368581839512,0.500000040453024
1,0,0,0,1,1,0,0,0,0,chr21,47420682,47421166,485,+,353,1021,GT-AG,353,1021,1,1,FALSE,FALSE,0,FALSE,0.719368581839512,0.500000040453024
0,0,0,0,1,1,0,2,0,1,chr21,47421301,47421874,574,+,354,1022,GT-AG,354,1022,2,1.55,FALSE,FALSE,0,FALSE,1.02382082561185,0.933762650240976
0,0,0,0,0,2,0,1,1,3,chr21,47421985,47422131,147,+,355,1023,GT-AG,355,1023,3,2.55,FALSE,FALSE,0,FALSE,1.12743001878053,0.971139107802474
1,1,1,2,0,0,1,6,1,1,chr21,47422316,47422440,125,+,356,1024,GT-AG,356,1024,6,4.2,FALSE,FALSE,0,FALSE,2.1542767938687,0.974588755552512
1,0,5,2,2,3,0,3,0,0,chr21,47422625,47423033,409,+,357,1025,GT-AG,357,1025,5,4.1,FALSE,FALSE,0,FALSE,1.92867401899398,0.989497879414006
3,0,2,2,2,1,0,2,0,0,chr21,47423064,47423304,241,+,358,1026,GT-AG,358,1026,3,2.55,FALSE,FALSE,0,FALSE,1.80099722281772,0.987967029603456
1,0,1,0,0,0,0,0,0,0,chr21,47649181,47650240,1060,+,359,1027,GT-AG,359,1027,1,2.55,FALSE,FALSE,0.833333333333333,TRUE,-1.80099722281772,0.1380201720232
0,1,0,1,1,0,0,0,1,2,chr21,47649181,47656137,6957,+,359,1028,GT-AG,359,1028,2,3.65,FALSE,FALSE,0.7,TRUE,-1.11255114511194,0.00509589198249702
0,1,0,0,0,0,2,0,1,0,chr21,47649181,47660747,11567,+,359,1029,GT-AG,359,1029,2,5.55,FALSE,FALSE,0.362962962962963,TRUE,-2.17300997064948,0.055412318762512
0,0,1,1,0,0,0,1,0,0,chr21,47649181,47660750,11570,+,359,1030,GT-AG,359,1030,1,2.55,FALSE,FALSE,0.777777777777778,TRUE,-1.56120769553788,0.0177725270362974
0,0,0,0,0,0,0,0,1,0,chr21,47650117,47650240,124,+,360,1027,GT-AG,360,1027,1,1,FALSE,FALSE,0.666666666666667,TRUE,-0.239789527279837,0.500000000005934
0,0,0,0,0,2,0,1,0,0,chr21,47650442,47654424,3983,+,361,1031,GT-AG,361,1031,2,3.55,FALSE,FALSE,0.722222222222222,TRUE,-0.850936261230105,0.0458920720656873
0,0,0,0,1,1,3,0,0,0,chr21,47650442,47656137,5696,+,361,1028,GT-AG,361,1028,3,3.55,FALSE,FALSE,0.574074074074074,TRUE,-1.56806259666403,0.0074733770977549
0,0,1,2,0,0,1,0,0,0,chr21,47650442,47660747,10306,+,361,1029,GT-AG,361,1029,2,6.2,FALSE,FALSE,0.3875,TRUE,-2.26621168719802,0.0201591809699531
2,0,1,1,1,0,0,0,1,2,chr21,47656241,47660747,4507,+,362,1029,GT-AG,362,1029,2,5.1,FALSE,FALSE,0.53125,TRUE,-0.210244335813666,0.00477451241706056
1,0,0,0,0,0,1,0,0,0,chr21,47656241,47660750,4510,+,362,1030,GT-AG,362,1030,1,2.55,FALSE,FALSE,0.833333333333333,TRUE,-1.45759850236921,0.0108418663292204
1,0,0,1,0,0,2,0,0,0,chr21,47656246,47660747,4502,+,363,1029,GT-AG,363,1029,2,4.55,FALSE,FALSE,0.277083333333333,TRUE,-1.60015417221406,0.00232507171087282
0,0,1,0,0,0,0,0,0,0,chr21,47660934,47661644,711,+,364,1032,GT-AG,364,1032,1,5.1,FALSE,FALSE,0.145833333333333,TRUE,-2.35594819810825,0.00610349217045652
0,0,0,0,0,1,1,1,0,0,chr21,47660934,47661688,755,+,364,1033,GT-AG,364,1033,1,5.1,FALSE,FALSE,0.78125,TRUE,-1.56186323669921,0.168570401846221
2,0,4,0,3,0,0,0,1,2,chr21,47660934,47663320,2387,+,364,1034,GT-AG,364,1034,4,5.1,FALSE,FALSE,0.510416666666667,TRUE,-0.200843050603665,0.119098208840174
1,0,1,0,0,0,3,0,0,0,chr21,47660934,47669499,8566,+,364,1035,GT-AG,364,1035,3,5.1,FALSE,FALSE,0.604166666666667,TRUE,-1.61323378476739,0.00505428298361491
1,0,0,0,1,1,0,0,0,0,chr21,47660934,47678837,17904,+,364,1036,GT-AG,364,1036,1,5.1,FALSE,FALSE,0.375,TRUE,-1.77369427775713,0.0064965396859879
1,0,0,0,0,0,0,0,0,0,chr21,47671417,47671428,12,+,365,1037,GT-AG,365,1037,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000046432499
9,2,10,9,3,32,7,7,4,7,chr21,48055676,48056350,675,+,366,1038,GT-AG,366,1038,32,119.6,TRUE,TRUE,0.13484283703517,TRUE,-2.33381312848468,0.0270783606483675
3,1,4,2,1,7,1,0,0,3,chr21,48055676,48056355,680,+,366,1039,GT-AG,366,1039,7,116.3,FALSE,FALSE,0.0283098605257503,FALSE,-4.11443935924839,0.0124947665094005
0,1,1,0,3,1,3,2,0,0,chr21,48055676,48056804,1129,+,366,1040,GT-AG,366,1040,3,117.3,FALSE,FALSE,0.0206790938169463,FALSE,-4.92957968042837,0.00172621242246685
43,49,56,62,93,86,77,59,93,45,chr21,48055676,48056807,1132,+,366,1041,GT-AG,366,1041,93,156.35,TRUE,TRUE,0.220190531868841,TRUE,0.751065990662829,0.0527312902008421
0,0,0,0,1,1,0,0,0,0,chr21,48056460,48056804,345,+,367,1040,GT-AG,367,1040,1,40.35,FALSE,FALSE,0.0732456140350877,TRUE,-4.56188229860699,0.000383250344762441
14,17,18,15,8,53,12,6,5,18,chr21,48056460,48056807,348,+,367,1041,GT-AG,367,1041,53,131.3,TRUE,TRUE,0.165040823127166,TRUE,-1.63941558654604,0.040608266641081
1,1,1,2,0,3,2,0,2,0,chr21,48056903,48063443,6541,+,368,1042,GT-AG,368,1042,3,127.15,FALSE,FALSE,0.0139577139195677,FALSE,-4.6888318479974,0.000207595247956531
62,56,74,68,80,144,93,78,72,59,chr21,48056903,48063446,6544,+,368,1043,GT-AG,368,1043,144,139.05,TRUE,TRUE,0.0598190121980713,TRUE,1.85062887362923,0.000671181317052634
0,0,0,0,0,0,1,0,0,0,chr21,48056903,48068369,11467,+,368,1044,GT-AG,368,1044,1,270.25,FALSE,FALSE,0.00358565737051793,FALSE,-7.29999226468148,0.000170804733016496
0,0,1,0,0,0,0,0,0,0,chr21,48061249,48063446,2198,+,369,1043,GT-AG,369,1043,1,132.95,FALSE,FALSE,0.0101123595505618,FALSE,-6.4983908375769,0.00057188446042708
48,51,71,68,60,91,98,67,64,52,chr21,48063552,48064217,666,+,370,1045,GT-AG,370,1045,98,108.7,TRUE,TRUE,0.0839292599285651,TRUE,1.63006941228954,0.0132525298649184
0,0,0,0,1,0,1,0,0,0,chr21,48063552,48064222,671,+,370,1046,GT-AG,370,1046,1,96.5,FALSE,FALSE,0.0132956152758133,FALSE,-6.03074429200943,0.000224801211328618
68,73,108,124,125,131,148,119,102,62,chr21,48064401,48068369,3969,+,371,1044,GT-AG,371,1044,148,154.65,TRUE,TRUE,0.112191207023939,TRUE,2.70228696081259,0.00824966487804132
0,0,1,0,0,0,0,0,1,0,chr21,48064401,48068435,4035,+,371,1047,GT-AG,371,1047,1,141.9,FALSE,FALSE,0.00774475524475525,FALSE,-6.46721692466468,0.000150516900180904
0,0,0,0,0,0,1,0,0,0,chr21,48068532,48069424,893,+,372,1048,GT-AG,372,1048,1,162.4,FALSE,FALSE,0.00569620253164557,FALSE,-6.85956775691431,0.000254228221770383
87,87,123,135,158,133,145,130,103,95,chr21,48068532,48069486,955,+,372,1049,GT-AG,372,1049,158,163.3,TRUE,FALSE,0.0476809966024043,FALSE,3.08261444416539,4.30400071173927e-05
2,2,2,5,2,1,3,0,2,0,chr21,48069652,48072756,3105,+,373,1050,GT-AG,373,1050,5,87.6,FALSE,FALSE,0.0271400016713247,FALSE,-3.99996118012872,0.000126580060285034
0,0,0,0,1,0,0,0,0,0,chr21,48069652,48073602,3951,+,373,1051,GT-AG,373,1051,1,87.6,FALSE,FALSE,0.0145161290322581,FALSE,-6.28102249235254,0.00122762039753429
0,0,0,1,0,0,0,0,0,0,chr21,48069652,48077969,8318,+,373,1052,GT-AG,373,1052,1,87.6,FALSE,FALSE,0.00967741935483871,FALSE,-6.28156598052655,0.000350293305853743
39,27,44,54,46,54,44,40,22,38,chr21,48069652,48078656,9005,+,373,1053,GT-AG,373,1053,54,100.25,TRUE,TRUE,0.202518039810866,TRUE,0.12532905095241,0.00912130102808499
0,0,1,1,0,0,2,0,0,0,chr21,48069652,48080744,11093,+,373,1054,GT-AG,373,1054,2,148.5,FALSE,FALSE,0.0138086679321185,FALSE,-6.2840712001667,0.000139339502901072
0,0,0,0,0,0,2,1,2,0,chr21,48069652,48081711,12060,+,373,1055,GT-AG,373,1055,2,123.3,FALSE,FALSE,0.0206036772216548,FALSE,-5.98853506981842,0.00758986228059528
1,1,0,4,2,4,2,1,2,0,chr21,48069652,48083294,13643,+,373,1056,GT-AG,373,1056,4,115.35,FALSE,FALSE,0.0201912054955162,FALSE,-4.43811852959824,0.00107070547334333
1,1,1,3,2,3,8,3,2,1,chr21,48069652,48084206,14555,+,373,1057,GT-AG,373,1057,8,123.2,FALSE,FALSE,0.056581566011498,TRUE,-3.7916799451433,0.00123971563312798
0,0,0,0,1,0,0,0,1,0,chr21,48072673,48072756,84,+,374,1050,GT-AG,374,1050,1,4.1,FALSE,FALSE,0.25,TRUE,-2.01905297530282,0.0042170788912971
40,47,47,40,41,70,44,31,33,44,chr21,48078833,48080744,1912,+,375,1054,GT-AG,375,1054,70,93.95,TRUE,TRUE,0.073104171836393,TRUE,0.32972244377904,0.000174666279309315
0,0,0,0,1,0,0,0,0,0,chr21,48078833,48081202,2370,+,375,1058,GT-AG,375,1058,1,86.95,FALSE,FALSE,0.0126760563380282,FALSE,-6.26381603320624,0.000816801776259313
0,0,1,0,0,1,0,0,0,0,chr21,48078833,48084206,5374,+,375,1057,GT-AG,375,1057,1,127.2,FALSE,FALSE,0.00831972789115646,FALSE,-6.38652268627643,0.000114065538857637
22,22,28,25,24,50,15,29,15,22,chr21,48080875,48081711,837,+,376,1055,GT-AG,376,1055,50,55.15,TRUE,TRUE,0.301182449757335,TRUE,0.645610221216213,0.0438391042746666
1,0,0,0,0,0,0,0,1,0,chr21,48081849,48082771,923,+,377,1059,GT-AG,377,1059,1,30.3,FALSE,FALSE,0.035426731078905,FALSE,-4.92901907545387,0.000526549169459505
22,24,17,27,23,27,12,32,26,19,chr21,48081849,48083294,1446,+,377,1056,GT-AG,377,1056,32,34.55,TRUE,TRUE,0.13404419545596,TRUE,2.12139552432557,0.00723421116357347
0,1,1,0,0,0,0,0,0,0,chr21,48082974,48083294,321,+,378,1056,GT-AG,378,1056,1,34,FALSE,FALSE,0.0391534391534392,FALSE,-5.05320121336863,0.000780634444957292
27,19,28,31,30,44,26,23,19,20,chr21,48083467,48084206,740,+,379,1057,GT-AG,379,1057,44,42.6,TRUE,TRUE,0.142993806359865,TRUE,1.90147041577653,0.000303708429673325
3,0,0,0,0,0,0,1,0,0,chr21,48103339,48110672,7334,+,380,1060,GT-AG,380,1060,3,2.1,FALSE,FALSE,0,FALSE,0.583188247728352,0.985269330982659
0,0,0,0,0,0,1,0,0,0,chr21,9907463,9907986,524,-,381,1061,GT-AG,381,1061,1,3.65,FALSE,FALSE,0.4,TRUE,-1.24187657809695,0.243659487960473
2,1,2,0,0,0,0,0,0,0,chr21,9907463,9908277,815,-,381,1062,GT-AG,381,1062,2,18.55,FALSE,FALSE,0.125187969924812,TRUE,-3.61126294996045,0.00881631446872396
3,0,0,2,0,0,1,0,0,0,chr21,9907493,9907986,494,-,382,1061,GT-AG,382,1061,3,19.55,FALSE,FALSE,0.113533834586466,TRUE,-3.52898117008432,0.0357778900449159
13,5,8,12,18,4,5,7,2,14,chr21,9907493,9908277,785,-,382,1062,GT-AG,382,1062,18,22.75,FALSE,FALSE,0.278538461538462,TRUE,1.97477576438346,0.0328501051693658
3,3,1,0,2,0,0,0,0,0,chr21,9907493,9909046,1554,-,382,1063,GT-AG,382,1063,3,59,FALSE,FALSE,0.0710658374021545,TRUE,-4.56896615909281,0.00703938506793447
0,0,0,0,0,0,1,0,0,0,chr21,9907608,9908277,670,-,383,1062,GT-AG,383,1062,1,18.55,FALSE,FALSE,0.1,TRUE,-4.242408892605,0.0220637439987335
4,1,2,2,0,0,3,0,0,0,chr21,9908175,9908277,103,-,384,1062,GT-AG,384,1062,4,18.55,FALSE,FALSE,0.233709273182957,TRUE,-2.81834705112779,0.00261615559197898
20,14,18,11,24,13,9,11,8,26,chr21,9908433,9909046,614,-,385,1063,GT-AG,385,1063,26,79.55,TRUE,TRUE,0.299380015946392,TRUE,-0.570166970109919,0.0287009168910828
1,2,0,0,0,0,0,0,0,0,chr21,9908460,9909046,587,-,386,1063,GT-AG,386,1063,2,45.7,FALSE,FALSE,0.0623626373626374,TRUE,-4.96568857323295,0.000471812208713153
0,0,0,0,0,0,0,1,0,0,chr21,9908556,9909046,491,-,387,1063,GT-AG,387,1063,1,45.7,FALSE,FALSE,0.0428571428571429,FALSE,-5.27460696581967,0.00751969615906994
0,2,0,0,0,0,0,0,1,0,chr21,9909278,9909596,319,-,388,1064,GT-AG,388,1064,2,31.1,FALSE,FALSE,0.1,TRUE,-4.53590940535472,0.0151381757997712
0,1,1,0,0,0,0,0,0,0,chr21,9909278,9909622,345,-,388,1065,GT-AG,388,1065,1,31.1,FALSE,FALSE,0.0514880952380953,TRUE,-4.61574572171232,0.000930646472781324
0,0,1,0,1,1,0,0,0,0,chr21,9909278,9913947,4670,-,388,1066,GT-AG,388,1066,1,31.1,FALSE,FALSE,0.0369047619047619,FALSE,-4.37388679949045,0.000359550130549118
26,10,16,9,28,14,12,12,7,12,chr21,9909278,9966321,57044,-,388,1067,GT-AG,388,1067,28,50.15,TRUE,TRUE,0.221558790958244,TRUE,-0.0603181371733325,0.000243368749255014
0,0,0,0,0,0,0,0,1,0,chr21,9914175,9966321,52147,-,389,1067,GT-AG,389,1067,1,45.95,FALSE,FALSE,0.045,FALSE,-5.27811961030932,0.00524562006118862
0,0,1,0,0,0,0,0,0,0,chr21,9916537,9966321,49785,-,390,1067,GT-AG,390,1067,1,45.95,FALSE,FALSE,0.0257142857142857,FALSE,-5.28033238369233,0.000944421823858576
0,0,1,0,0,0,0,0,0,0,chr21,9916548,9921431,4884,-,391,1068,GT-AG,391,1068,1,17.55,FALSE,FALSE,0.0529411764705882,TRUE,-4.12942948405419,0.00180753463280105
0,0,0,1,0,0,0,0,1,0,chr21,9916548,9963194,46647,-,391,1069,GT-AG,391,1069,1,17.55,FALSE,FALSE,0.0833333333333333,TRUE,-3.87838778025005,0.00114852759207443
18,5,16,14,12,3,11,9,9,1,chr21,9916548,9966321,49774,-,391,1067,GT-AG,391,1067,18,45.95,FALSE,FALSE,0.270378441793076,TRUE,-0.745825706009343,0.0237664677391839
0,0,0,0,1,1,0,0,0,0,chr21,9920635,9966321,45687,-,392,1067,GT-AG,392,1067,1,45.95,FALSE,FALSE,0.0475609756097561,FALSE,-5.03528670483544,0.000564335047318108
1,0,0,0,0,0,2,0,0,0,chr21,9922806,9966321,43516,-,393,1067,GT-AG,393,1067,2,45.95,FALSE,FALSE,0.0646666666666667,TRUE,-4.96908772903439,0.00412459767409857
1,0,0,0,0,0,0,0,0,0,chr21,9927207,9966321,39115,-,394,1067,GT-AG,394,1067,1,45.95,FALSE,FALSE,0.018,FALSE,-5.28120656098153,0.000529189018766626
2,1,2,0,0,0,2,0,2,1,chr21,9963255,9966321,3067,-,395,1067,GT-AG,395,1067,2,45.95,FALSE,FALSE,0.0601798941798942,TRUE,-3.78449660798643,0.000470957514994969
0,0,1,0,0,0,0,0,0,0,chr21,9966381,9967792,1412,-,396,1070,GT-AG,396,1070,1,42.85,FALSE,FALSE,0.0375,FALSE,-5.01253847292078,0.0016801341290591
36,7,17,20,35,15,23,6,9,4,chr21,9966381,9968515,2135,-,396,1071,GT-AG,396,1071,36,58.05,TRUE,TRUE,0.346609794997471,TRUE,0.0510560105439302,0.012358538631497
0,0,1,0,0,0,0,0,0,0,chr21,9966381,9968519,2139,-,396,1072,GT-AG,396,1072,1,42.85,FALSE,FALSE,0.0375,FALSE,-5.01253847292078,0.0016801341290591
0,1,0,1,0,1,3,1,1,0,chr21,10996140,10998206,2067,-,397,1073,GT-AG,397,1073,3,2.1,FALSE,FALSE,0,FALSE,1.5423463568477,0.96397319326047
0,0,0,0,0,2,0,0,0,0,chr21,11015545,11020812,5268,-,398,1074,GT-AG,398,1074,2,1.1,FALSE,FALSE,0,FALSE,0.304452243772342,0.980915276636358
0,0,0,0,0,1,0,0,0,0,chr21,11020918,11021109,192,-,399,1075,GT-AG,399,1075,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999984731113
